sx,sy,tx,ty,decision
0.47901160277891985,0.9564128023370265,0.2956659801889179,0.8102843064625523,downleft
0.16068792480250704,0.710530150006968,0.4285403090590679,0.642213208680287,downright
0.526261495783929,0.03087982643200693,0.031748708821565885,0.6098229525279497,downleft
0.9431410235015807,0.9235863269304802,0.15464329496268958,0.4424052467773393,downright
0.36957584245969555,0.16977483559686513,0.24300998918553163,0.9276271123513207,downleft
0.05236391324948464,0.5463410613202436,0.25411863570456483,0.9951528352428523,upright
0.7102626091004015,0.6928910306917687,0.4583339318072468,0.8463790124267574,upleft
0.8160185799127662,0.1654631761349784,0.8466311380436743,0.12878751884374617,downright
0.9429401222295193,0.7941697654498647,0.3272917789591401,0.7178785673464183,downright
0.6210249945083594,0.012287631600981674,0.3745643594416017,0.12327234803199949,upleft
0.8333458317673939,0.01046988681138361,0.7810685288590852,0.5884468057147214,downleft
0.09407510175323996,0.7662074252359338,0.15985242741440697,0.8839250219898894,upright
0.08950178554025545,0.8276390293098572,0.16320717747292557,0.262903155417086,upright
0.6812852810315044,0.29894236391992624,0.16050535311949743,0.6622608701243373,upright
0.7023447174698223,0.8551750268857082,0.7158600262860807,0.36530763149790957,downright
0.7048090540827909,0.9818518369399827,0.5620577694019955,0.9222440675802539,downleft
0.6225122957788382,0.033156872105683965,0.3958753707906715,0.555403457899505,downleft
0.6764836399114734,0.09874376036746846,0.029808668676637895,0.7405068276174505,downright
0.7515928071543964,0.39944152755649376,0.9431841184205917,0.27022033602949214,downright
0.581757033973148,0.3915557170404418,0.2175616076803858,0.6408504330491991,upleft
0.16829546674930473,0.37505764703241395,0.2751789402101509,0.47393079271363703,upright
0.8715743653529235,0.7224978720284643,0.013698271012037133,0.6379455880587316,downright
0.4556499775850127,0.2308007362530825,0.7326501222642774,0.19923358102699917,downright
0.25695114426747945,0.5837029739877381,0.2089508434655647,0.5049309225531844,downleft
0.17520812368791305,0.8302520195541894,0.5490914178470129,0.25624185826336676,upright
0.7525780104238603,0.06811619374861955,0.6429063282737083,0.397882388641987,upleft
0.9029348236205611,0.7726592664534087,0.015412515200137311,0.6245200268131803,downright
0.7381986089145621,0.7311378071889918,0.46746962512096446,0.20635217520004367,upleft
0.6933655576359705,0.5538292256281845,0.8925577830183006,0.8950610781432723,upright
0.9896342736684469,0.2963451806981726,0.31887769447184366,0.4469170570328962,upright
0.3229545950625824,0.5065325178459067,0.6836222965226779,0.9037993118005323,upright
0.8799626505670985,0.695210282839011,0.7773558517570816,0.9398968367128648,upleft
0.24497176993996328,0.6265956272384744,0.8494422408058655,0.23297867256804183,downleft
0.4287039288181357,0.9287548129609242,0.2975059113757196,0.2323573059187104,upleft
0.41747779619967473,0.6372142209043267,0.5474842928446494,0.24352892246051616,downright
0.35521616979613047,0.682416425151036,0.17314843768529087,0.6295541014110555,downleft
0.7556370481635413,0.6115194740511471,0.6322868301596832,0.32317943661742254,downleft
0.5137173871975645,0.8124425787211041,0.6997885096487195,0.6883670403327973,downright
0.182766855437847,0.2772846928936724,0.6052419418637854,0.026749106039904436,downright
0.6349056984595672,0.2663226789563028,0.5609240828223523,0.6943221676846895,upleft
0.36980620587643365,0.007238895389717892,0.922760503220197,0.8494650555151745,downleft
0.37213887783025534,0.3328097875226238,0.809105993281975,0.9563424109484944,downright
0.5311246248627288,0.17964468397227062,0.8142536134310373,0.5213054207106259,upright
0.7630780617497116,0.8402220617274219,0.6045384352248986,0.8476927987552775,upleft
0.38513929337247277,0.607704947748827,0.5770893750701541,0.835121654018616,upright
0.2869354822741954,0.6393674206395801,0.25298224817984405,0.18234170133477012,downleft
0.07236748836028051,0.8999937776039424,0.2231822941476972,0.41535891312734274,downright
0.17871569088662909,0.9096359070338828,0.0917890453859197,0.15772645203214142,upleft
0.1712341220137923,0.5883539005462337,0.9310587351416242,0.45111292460888386,downleft
0.6629539133672451,0.8991745126271876,0.5725649851995538,0.27305256304207415,upleft
0.37752742241726767,0.837780471820469,0.6895121422056046,0.01435254842517375,upright
0.8585291922214447,0.32231860806437596,0.7070436211013179,0.2631664798157556,downleft
0.13082049208829072,0.12964096553045878,0.31685009780677575,0.8911415064731729,downright
0.8794847538711607,0.3100043883823853,0.2059699115041922,0.6224210147862127,upright
0.8809741931146955,0.8234391859623769,0.21013233709717882,0.6892715622765548,downright
0.6555821976644427,0.3631778834583306,0.12513051505674255,0.22311526846873153,downright
0.11085829640178846,0.6156321538969278,0.8475212874578439,0.499328878083831,downleft
0.5189855071990181,0.46684663613011346,0.4709487143599598,0.13236420084353295,downleft
0.011808304706368511,0.9052401852877764,0.8819028472077723,0.6664159003816644,downleft
0.427895946142102,0.9287373914959639,0.6335093935900746,0.12261050700697629,upright
0.6539589512557801,0.5110012544863369,0.6386013083005451,0.7663663301968556,upleft
0.35201824738287657,0.9274404578232988,0.605098749157826,0.3275559180227291,upright
0.7093615774854607,0.2905156848743271,0.4153515316650491,0.6333888493921883,upleft
0.35648131923550974,0.8852433795049038,0.8642357360222215,0.3924981546871832,downleft
0.6185268931736473,0.05569935996694053,0.08045586776891522,0.7831011780401638,downright
0.2507488225752764,0.6798951613059111,0.45590498695401105,0.7709099467337203,upright
0.32690470377137615,0.07023519116974353,0.4898685337309274,0.5355083442267976,upright
0.02399688998786753,0.24990383089152923,0.5355582703720335,0.1590879007953877,downleft
0.4847529422658273,0.3041881192740701,0.6760433578626535,0.7742065307064582,upright
0.2022357123250461,0.7351765195432358,0.9937413205250744,0.7461543496588063,upleft
0.1930806033059579,0.7835764627661986,0.7018316643347292,0.4709501710388392,downleft
0.8526141680153394,0.24138599207814904,0.7229642985611553,0.5370057870752357,upleft
0.7076997938046318,0.4151663352039999,0.9191786925733275,0.887590440637546,upright
0.993231350807862,0.09162210654190628,0.5913216810564238,0.2989089095918511,upleft
0.19134956993812313,0.6841223548740843,0.4955203164964077,0.4376712829254451,downright
0.11778288306537965,0.16522178254905873,0.5302547453250103,0.7804448018524797,downright
0.6332259872229344,0.7093240697788934,0.595009062362284,0.9846502819974893,upleft
0.6696720338284452,0.8129447304746638,0.8732352895703958,0.24939967952656283,upright
0.7017951877292249,0.3790537438592161,0.26371424944797284,0.9092829468330049,downleft
0.7290477247644248,0.11000731217043747,0.8443291164034729,0.34243153340125765,upright
0.989302997900485,0.5069733452312174,0.5547541212063736,0.6595625159143589,upleft
0.0854451856739773,0.3051472845579194,0.6933859867124567,0.40478843559183,upleft
0.058642500699254585,0.5700499494011638,0.4522504509761608,0.06773977606491421,upright
0.4394060927447949,0.9388043187351196,0.05815782872077302,0.524702250785978,downleft
0.9173114993937342,0.13951998093494422,0.26035804407463425,0.412286705762653,upright
0.7736943966730822,0.9275782658211067,0.018243074458680564,0.8770292282723228,downright
0.9119446743198583,0.10021745123635817,0.2539118266045767,0.45938486363655506,upright
0.33407391710790124,0.26936617057354995,0.4191432228821734,0.06176154175995441,downright
0.619592273307853,0.046715900017054834,0.5310913805284484,0.8999159928202829,downleft
0.030104891650537535,0.3489049061988616,0.8590588687660963,0.7533535665258626,upleft
0.12905157598213368,0.24527521504245786,0.5850015582095375,0.20936446953153165,downright
0.27841339126541287,0.8131336307998223,0.6310149421423107,0.11215521987054167,upright
0.8620380876238449,0.3030863522036549,0.2723317181492001,0.3076674831181594,upright
0.9245537720087226,0.29340734376081834,0.04356866683966487,0.48251087290140493,upright
0.8575388884963808,0.23456321878476571,0.44037048373985865,0.11233026747439423,downleft
0.6482880477196029,0.6406991048987721,0.48059354935458765,0.26776480513997625,downleft
0.9324010943152482,0.2522606186729702,0.9552809982184686,0.8118102721119561,downright
0.22841723390485613,0.8623857976119832,0.4870229126206058,0.6762375086799549,downright
0.723347883522514,0.8151149371631111,0.24828492640745825,0.8598238331268867,upleft
0.9842053830137548,0.25283920326100495,0.345006439229253,0.8922082333105968,downright
0.7590559880369051,0.37369202047923333,0.2009093942097221,0.23946781669333495,downright
0.10685402515837328,0.7448368381764765,0.3780766420536913,0.5800736566736111,downright
0.7790976593488276,0.5190585505736244,0.05412648166785583,0.8284171394871768,upright
0.4392572350962959,0.1750303772451498,0.31679309521749455,0.9490354425804798,downleft
0.6558163733444358,0.04900453943497851,0.7042196500452895,0.8271350129924767,downright
0.1559289340726936,0.518053982047604,0.9877179729940601,0.9973928375016992,upleft
0.02488142845630925,0.8676924377359715,0.794577873266557,0.16279557519734822,upleft
0.5436459497797305,0.6639303417143417,0.40606245090379967,0.6655036746664397,upleft
0.3716045394073447,0.4734907919686784,0.15026680547023374,0.46975028930258855,downleft
0.28134485943584797,0.2707901638022069,0.2867817485607317,0.2872716668330326,upright
0.3411647309972703,0.12693945833839704,0.22085096523043024,0.9007323302499829,downleft
0.9428392000051274,0.3274719138213197,0.13313570162786714,0.30575164810169675,downright
0.5600962660276891,0.3923069807328283,0.8448344550519873,0.9138485866122559,downright
0.6933128932418129,0.3939325348839965,0.2849754878300854,0.6020615628631806,upleft
0.896408404731802,0.3124371637828788,0.3362184658806511,0.7711163890972552,upright
0.7541775373371851,0.8554389861481748,0.04915625662060763,0.15090625429547444,upright
0.22195496511320378,0.69829576508164,0.3534435414336742,0.6374654043925313,downright
0.374286453843951,0.2385337571953292,0.9970694995979059,0.46663959385544296,upleft
0.2899522943773878,0.4809053034657377,0.5565928206986129,0.38834275325859524,downright
0.791759090524053,0.669740895408678,0.7370622240454268,0.27258832588444204,downleft
0.04515540440928989,0.9527945643131812,0.8761267449812014,0.9204960405965729,downleft
0.8632057618234628,0.18309416015309476,0.6511960693041011,0.5069120519498145,upleft
0.3961867725615775,0.5876933664973016,0.31243410080961564,0.11583017817022812,downleft
0.16776395992278703,0.8132434993149301,0.9436259110913543,0.7608590289875518,downleft
0.8428153303602354,0.30244070414022106,0.013614465762816996,0.06753011769710293,downright
0.5819128771623774,0.6777172121172212,0.16934990636693792,0.6954250745150071,upleft
0.9832611214866016,0.5071728322553019,0.4596233420042284,0.41822213409780995,downright
0.3363798886271637,0.06230543094377172,0.9240753814666859,0.921536339379732,downleft
0.34593435773997483,0.044080670701344915,0.18885913663819942,0.735519497407624,downleft
0.11273444082444595,0.835336607052289,0.46996018712286325,0.41807872414389025,downright
0.9361760713202011,0.5615380383629245,0.8455586657271545,0.01578820553158189,upleft
0.28426795315913234,0.45124584334597695,0.719976515533591,0.11659764821941387,downright
0.7022745268917525,0.7238265200210352,0.7005306982175354,0.11596601485017688,upleft
0.5513782258167956,0.06067783967305107,0.4354012382263245,0.6835384088584096,downleft
0.7880766249936556,0.0841819901641705,0.4626260416525372,0.3457984889147945,upleft
0.17956799341945684,0.8006172159841128,0.6845744213745795,0.3428065844193866,downleft
0.5050738547666007,0.4896278328160111,0.7234100665367347,0.9513211944338583,upright
0.596949007113786,0.18536076465449747,0.24416521293906823,0.5673766285178927,upleft
0.599410043489934,0.5195435911250404,0.3565173112442024,0.0007131067906493982,upleft
0.5987704065555165,0.05322640998631645,0.3795346147928146,0.5939421605426367,downleft
0.4979010006067973,0.7355976892481018,0.23378503108977222,0.41734593236092543,downleft
0.35066903365112323,0.2282438852983446,0.6035396044638883,0.26698913925294876,upright
0.3667851488032965,0.4919119201005806,0.5493210467941565,0.05754921715655492,downright
0.7336090834728534,0.8256079620726209,0.25546362092795694,0.042242936062591885,upleft
0.24223573534996545,0.8378587421302165,0.41659477479090334,0.8402139545421652,upright
0.1283196401762311,0.4360666975983176,0.4899406325124178,0.4437457274095993,upright
0.5992272161009898,0.45980730569044725,0.5375011415596952,0.731202680131216,upleft
0.888999479058947,0.10294792362341987,0.9706627003704015,0.2634499767391534,upright
0.42737627425049474,0.71578779142015,0.7192776196856807,0.7209507272992417,upright
0.766250274759221,0.1253126650301445,0.2146627825131635,0.05731285346129267,downright
0.712204213816367,0.5752263988517057,0.42318633509302883,0.511104877197682,downleft
0.47032355888832644,0.09816235765847003,0.11099437741962537,0.435318153807447,upleft
0.9660112504537088,0.13531443844244706,0.8091737520822084,0.6229940474845799,upleft
0.20129253023364868,0.17364350140987372,0.9416442441052297,0.22856456064566377,upleft
0.08829330852377903,0.6809149094918957,0.4670411562291583,0.697364128386312,upright
0.5698900860899735,0.5594714770121741,0.4080619772738715,0.8501327142462116,upleft
0.9260405708026626,0.12400661359315357,0.14132707761283914,0.2745589967339548,upright
0.01285281209279654,0.06929354471838367,0.6718048750887377,0.6106222147317911,downleft
0.08829112846343001,0.27122579356044085,0.07958651809184947,0.6601268958905991,upleft
0.5686435095427145,0.8600457398538222,0.507052649399588,0.8520990054770491,downleft
0.06416420117904675,0.11944189488185153,0.014884009260436426,0.37661807310127815,upleft
0.23150665686713545,0.9963573980754558,0.7149783494533779,0.0017399520757495068,upright
0.7551038582786813,0.5461197734620725,0.10544655432552696,0.4761672354141633,downright
0.7143858200766171,0.29207563355958366,0.12194263045656795,0.43306616777646445,upright
0.5336251388028549,0.43561861067792573,0.9588510953577767,0.27144096889523994,downright
0.20616066538056976,0.7480669305287075,0.9298072369769463,0.5323155829925615,downleft
0.4775743705175195,0.9196395640371541,0.21024242149782635,0.2187477029455912,upleft
0.438259726289669,0.904960786081077,0.7434520297685759,0.8037963473858664,downright
0.8584106853893934,0.6023476087319611,0.12727840834225435,0.7515576052313337,upright
0.7702334400905764,0.19785491575588687,0.22951103630308656,0.9522336387805392,downright
0.5906868210250962,0.016544476632704086,0.5517697104548419,0.08664618886903053,upleft
0.4899425336387655,0.23734100842676709,0.045903805785037166,0.18231994913260974,downleft
0.2604763646296827,0.9850450486628463,0.9380120841450686,0.3463714686792646,upleft
0.9478501987944005,0.7804948796134297,0.05309578679215288,0.958538904469493,upright
0.7853664903433962,0.7528691670339178,0.14688712413831062,0.9236029909952556,upright
0.15842687037970637,0.21412232940338904,0.5843429160909891,0.8687079361706415,downright
0.5759483752389933,0.6994373589407531,0.18034237693015598,0.3220716503934842,downleft
0.7477134548211909,0.5063893022063806,0.17771546740756783,0.8515779166892092,upright
0.39008533578876037,0.2953420971070456,0.5997280463234311,0.4323967501019512,upright
0.07164779311969394,0.5987115428401342,0.8590040095931382,0.40068067017949127,downleft
0.4433024842831349,0.6317310870221319,0.9373772813306303,0.5035755811877777,downright
0.015004116087919628,0.6373663937061377,0.8531677971448293,0.28802781438810754,downleft
0.8356184637325386,0.08945894146082856,0.20557642130348863,0.9254516923162655,downright
0.5226309421550306,0.32613354979287656,0.7241578677482121,0.5894281873269335,upright
0.11080185973300893,0.6955622302902683,0.363091925434738,0.08419520131868108,upright
0.14833953273146738,0.7612053433983513,0.6495950497210082,0.6106113581534153,downleft
0.18558473112971052,0.3252406778802043,0.8718606134205937,0.040787140535097355,downleft
0.41091276014449896,0.959070473861329,0.1888867179271324,0.697779003907738,downleft
0.6394631710472194,0.9910796531288362,0.7985296739314903,0.9840044485282144,downright
0.39085984738560753,0.40417973677355645,0.19644724504763578,0.8538502682425247,upleft
0.8879200263392376,0.4513100569011991,0.4490096538236331,0.555148171529586,upleft
0.9845876642412428,0.6917349465296115,0.12562130363130264,0.3123419734637053,downright
0.8704116197341881,0.3931926417742997,0.23523766990887607,0.8345641610590172,upright
0.24409678542145585,0.08480517341161842,0.0051466929256978045,0.9088214548378443,downleft
0.2169619668509455,0.475690556091657,0.9340899656105096,0.4068155954074094,downleft
0.12254024329238578,0.5257858273727575,0.19859138264480314,0.6425778898256094,upright
0.5164189400893763,0.8364236009521796,0.6400318924041042,0.7192283943973714,downright
0.09455645392454248,0.5011264852352678,0.38813171450913564,0.1561368028931409,downright
0.7769433420069546,0.847747308217325,0.9858721995138368,0.5178270402639888,downright
0.9658002628051139,0.030139788232477316,0.6727017827941205,0.5710078885967127,downleft
0.9370531469911174,0.07968253421356386,0.5265484202034675,0.479524339720101,upleft
0.095656960836907,0.7724500121128636,0.7711483774017357,0.4790482358896,downleft
0.048601890906608713,0.6880206379562255,0.7608996317397089,0.38775788914516385,downleft
0.6057766893054555,0.9477875602099617,0.9923356512981549,0.29822739027438927,upright
0.9377048297420226,0.024262514862001372,0.3190192057171902,0.4997957287760072,upright
0.7535265999253138,0.6999967406869112,0.5534898295408406,0.8396547168954515,upleft
0.7941281099067011,0.3675516694741007,0.7330555131774159,0.10125506992104039,downleft
0.8222923789458412,0.2610562435023128,0.46434882952498,0.509771785294503,upleft
0.6736848204333062,0.775636170492387,0.5436988114623655,0.35957405850931046,downleft
0.5433352899887155,0.012388314551139645,0.09649723774431784,0.8067242280658888,downleft
0.5517307832584653,0.07255511961204553,0.3681328356372806,0.22486378719715205,upleft
0.0432368680902806,0.07678568485796367,0.29657448245524465,0.04726312134225774,downright
0.9507720805364037,0.2750128279425059,0.5070079672051472,0.9968680525727596,downleft
0.2810210304910812,0.5911937944411155,0.1686288959349711,0.3573562378762526,downleft
0.679636221969734,0.48705361064572283,0.08135764254456668,0.539920185064448,upright
0.3712645056556565,0.3452145445363872,0.6736467236951648,0.7062326871376946,upright
0.023208278320432818,0.4427995947096536,0.5942851673450731,0.11472146321045884,downleft
0.10373789443191261,0.9978749291285347,0.21095981553488796,0.6028764477428928,downright
0.9415666935310407,0.29659157914280043,0.464953401437162,0.5545225580886987,upleft
0.14995012244398875,0.34196374651388517,0.5851404092890692,0.35143198665336794,upright
0.9697735569446833,0.6393462110682169,0.06662731878320394,0.5398092589263883,downright
0.9375554146942985,0.8127029142807306,0.4707626806713343,0.1998399165159891,upleft
0.7592770499909941,0.9260906903715448,0.5973704574935036,0.6094258252548372,downleft
0.744598727674555,0.7193005992154105,0.8705981642767886,0.12100087643210855,upright
0.9900058963706462,0.8246553136755079,0.09495865036755335,0.8375430691274423,upright
0.7226846559721533,0.8422860274127758,0.943137680619189,0.36282859861429384,downright
0.04572317806004789,0.005027358147799532,0.5372704119156172,0.20893665675610273,upright
0.8325561581190456,0.5063760151835452,0.5226406637774846,0.4212138645699176,downleft
0.4629054249679615,0.27111506732965984,0.31368807834748846,0.10228493498392632,downleft
0.34881877106115067,0.5761817508094207,0.6267502118656998,0.708931690403387,upright
0.3254972970416581,0.4997402150304885,0.6894047367094805,0.8696420048538157,upright
0.6145656541237395,0.11927146111168119,0.42847228741802557,0.5050750756443415,upleft
0.2170132939842493,0.18034265184394938,0.21489069840743324,0.803088152673854,downleft
0.040946375893044396,0.7272316919847885,0.7095612234008752,0.6905264271098753,downleft
0.5067453314220289,0.3646418053157975,0.7159944701392713,0.18727506383294035,downright
0.9695570373011966,0.4041910659945832,0.006448964725907058,0.14660107398621702,downright
0.17092899741214496,0.9854679331012698,0.3960115535383335,0.4564437798831599,upright
0.3133249291103115,0.15087461783734224,0.6026162531271779,0.6026215653023125,upright
0.5156867620412655,0.3703708935715484,0.20817390215538512,0.9995174581479604,downleft
0.42350102440686577,0.21778026264171257,0.6379436250463615,0.8216640051682957,downright
0.22388985663967276,0.567780192539666,0.6157643977612746,0.13838134003795655,downright
0.9197414832334856,0.3045949620949444,0.13211755608034348,0.10965886847607587,downright
0.7743221472265045,0.3185346383973914,0.1616701564394345,0.9165149117269372,downright
0.2023525535718097,0.30675235664154654,0.1664733003840977,0.5162430894172474,upleft
0.9734856287753596,0.6888371179209837,0.025240221770394977,0.2762114353696713,downright
0.7735030897158397,0.8111446941015947,0.025846710045723698,0.7766401534751732,downright
0.47644590828226363,0.05114343844655045,0.5332184807499143,0.49400756199471907,upright
0.14703196334577984,0.8203504919727717,0.19046049941042487,0.3106379411448409,upright
0.931187649125465,0.9015447744220106,0.626111088098936,0.43625441528186426,downleft
0.19780624534266733,0.2696659999881388,0.7988412870701299,0.5627163354467642,upleft
0.9507202353896241,0.7414803550472464,0.9732436169155828,0.7354691858310998,downright
0.016115188742780062,0.48077354426289975,0.3822417769987384,0.5474628715719674,upright
0.9239335442714325,0.16014803037125613,0.7698289941792443,0.33802138808824544,upleft
0.24323600574266346,0.2714943187967682,0.27929086084414767,0.6946278579125392,upright
0.433462577272269,0.9668435709021544,0.59668552655515,0.999548064336633,upright
0.722211903599763,0.47221703979533647,0.45372439472344495,0.22726450883874016,downleft
0.38123626571287483,0.6908723018676983,0.998122189508735,0.07887588208870577,upleft
0.29169825335473876,0.5967410057889697,0.8560792437408989,0.4140091772055614,downleft
0.2766941111360921,0.6911187524735898,0.5522655603304123,0.11631274038246975,upright
0.7413044736602733,0.7105959112265737,0.17979704874489744,0.6832740556802601,downright
0.14900146444675877,0.19100506770993897,0.45384844481070674,0.3498020622208662,upright
0.7223166518547506,0.9873470068390018,0.652815807256389,0.5492121699813408,downleft
0.7887297804151012,0.19981608605590162,0.68203987880827,0.9708097664805783,downleft
0.6332281651816282,0.3950552986016731,0.7764924393393308,0.26566154011602217,downright
0.6318478790697434,0.42185030056975503,0.23004491191092935,0.4434959153377477,upleft
0.7833968543383162,0.9382510209447644,0.4050394468308762,0.6112385207350506,downleft
0.4656098675208209,0.714779802550708,0.5792232394569344,0.5276726018280582,downright
0.8541692707665217,0.48739940775080703,0.8750035880876256,0.13623587698905681,downright
0.007158290586657401,0.29210764415420576,0.7848539239162629,0.9966610552139008,downleft
0.19481420008763406,0.4044250567228804,0.5530795665529784,0.6697771663355054,upright
0.9407964284598096,0.47580833475630846,0.485664510240407,0.12239325173834836,downleft
0.19379552797124355,0.16993532815016588,0.34081141687151917,0.04437239169742213,downright
0.361363432621314,0.04673283277893947,0.20550814742765267,0.34589998635897,upleft
0.8642135697126216,0.44894105880243873,0.3391496484968518,0.5983304338839789,upright
0.9971964018291174,0.5812868509889761,0.7218645342236225,0.9901806650008885,upleft
0.1176372664840567,0.9799933929809818,0.5035815353360931,0.3710805057996347,upright
0.24425065925134892,0.9480389695500944,0.6159468078575298,0.3865653730243419,upright
0.9296903784602432,0.09067192010099612,0.33500904963002565,0.7481078298287365,downright
0.5845583264434486,0.6525985064408706,0.7016831175655156,0.934495255886121,upright
0.781522881325319,0.7917496314627597,0.2834362686091988,0.6575615711014179,downleft
0.21753715373399096,0.5841157286790432,0.7835918206123853,0.8359805990308233,upleft
0.32139343718956603,0.36166569575204643,0.10614790166628585,0.22410119422161157,downleft
0.701313907918119,0.40156884505879953,0.04813586174056539,0.9154179956702889,downright
0.844651736137518,0.9590427414548726,0.1873839465173862,0.7753971709605104,downright
0.5031033807981771,0.5701304411408422,0.4612834208195401,0.3967001141847062,downleft
0.024477944350757896,0.7428652363863499,0.7377836663783065,0.18252873222907107,upleft
0.45189898455865785,0.5387204510415561,0.41653226086992823,0.10810293884149913,downleft
0.22196663129695493,0.19748985886788195,0.16610963373845655,0.45687620947619867,upleft
0.5614132188503926,0.49633294797702177,0.36951898522383797,0.4000225616442039,downleft
0.49617832903261205,0.4082232768604902,0.023903675680526315,0.07086549398959086,downleft
0.7281645178564498,0.6347456849554582,0.43963963643389403,0.4450130512441337,downleft
0.23470598980802648,0.7452772768848384,0.1199494128792834,0.671204156110025,downleft
0.4984476573107822,0.9840585320772166,0.5023867613970094,0.47559549096796605,upright
0.7973103060353651,0.6439173013135304,0.759746338536312,0.31335422801835533,downleft
0.9641259732094917,0.8585582122987478,0.6768763401701747,0.06456644702883563,upleft
0.0845320246144402,0.1981998465856608,0.8318041025637427,0.6591625874241327,upleft
0.5735640689029065,0.5970012136123677,0.9236772236331033,0.4611444809151707,downright
0.33763780447809144,0.6611415073298751,0.9133529757887068,0.7642038677789684,upleft
0.7360022275779511,0.0028564610092909337,0.9039122418521381,0.7110567897117318,downright
0.2124091153912563,0.440826159348242,0.4264992348402966,0.8133822141030481,upright
0.09078834930457957,0.9442849883918986,0.4950886344890304,0.1089402873043146,upright
0.07288414622318673,0.5478389286228259,0.8069562799909302,0.011800754902812516,upleft
0.02213622006052529,0.9534288370509241,0.0909577572517618,0.22817760819700894,upright
0.39129391528658297,0.23125804591873267,0.23468534051733192,0.4466335209531953,upleft
0.6680037173580124,0.6719970796716634,0.04957892433981337,0.520316479527557,downright
0.5395765493270055,0.2133200812970688,0.4967431771340961,0.16426026781355396,downleft
0.2643362287287344,0.9373571430654272,0.4793009672760956,0.14054153146366943,upright
0.5845702268226073,0.6821781769513273,0.260471529231017,0.9093656202223502,upleft
0.6104117133743922,0.7597234479760628,0.4579936326827242,0.5471349700701215,downleft
0.021351290591664407,0.7560913405623588,0.44267731907768504,0.9258271797916683,upright
0.0832748361422272,0.20760747340987074,0.19978733905365653,0.6520772122387365,upright
0.7190471002210588,0.3799502995738153,0.7631590963354282,0.5729420961895302,upright
0.8478417222697049,0.23067554014107827,0.6532043106416118,0.7310312177368844,downleft
0.9323578279790031,0.032643241439360926,0.3052189140649654,0.8357857015208061,downright
0.2887415648934166,0.2922264238762762,0.26935997162583636,0.9098917245493172,downleft
0.1756887738485805,0.034814839369664785,0.03818108824943711,0.23877747929809734,upleft
0.19796551039361077,0.8812573246768787,0.5546239835035647,0.524197789673367,downright
0.8585475077950765,0.3358196727118661,0.08481445728058046,0.5377485277011722,upright
0.060772969639050434,0.7477275306959984,0.348373930384391,0.7710917518312136,upright
0.5772133293403788,0.6064385600711422,0.6771152261301845,0.40268589818927303,downright
0.8697627253159792,0.2738306718354411,0.7997797581364501,0.9201194828073185,downleft
0.5883572337724384,0.004601420686608959,0.5910372438971041,0.16254131106970127,upright
0.3012547901301388,0.7027181905778542,0.9243755322522588,0.9697032434467742,upleft
0.0225157959083514,0.7186737170080605,0.9976415435868252,0.11437622567377637,upleft
0.1961134869022475,0.6675068078317166,0.8695328991522688,0.2832664815003054,downleft
0.22455591862386204,0.5768121909532463,0.15944887445045974,0.30678275161595603,downleft
0.5849848407101765,0.6072078383397136,0.30644043678190513,0.6078664104572467,upleft
0.832713410348924,0.5598479793298665,0.3846514053259802,0.07127635263215559,downleft
0.28158307418667206,0.5439062753848841,0.43396799487432336,0.00634772021741048,upright
0.37944170020874823,0.9146345008291289,0.5928099417986754,0.06892791661217057,upright
0.9875774766021643,0.20032574003008774,0.08559510995706388,0.7012699712472911,downright
0.2743180438523123,0.8188250980199466,0.22546729221354578,0.7652363414256352,downleft
0.38537180102073487,0.20162130439858483,0.3282879540173679,0.7283708587849395,downleft
0.4986448712383289,0.6876988766787545,0.3048038871950922,0.5869725519835735,downleft
0.31060693477879886,0.25102311673492306,0.01517385079214384,0.7967140464568192,downleft
0.6031861645509992,0.904337354930436,0.9903920020439011,0.8502335101537379,downright
0.525339055362865,0.8283053138391047,0.3174102438588803,0.8158861847356256,downleft
0.788739906699547,0.12479491666308606,0.37654699714164364,0.3750041366482817,upleft
0.8190010505959735,0.8896646460810598,0.8875317687538581,0.47751980311832665,downright
0.5230225992041438,0.6105117949167326,0.12493191554279692,0.26091109610184315,downleft
0.4336805350442804,0.25023005193074244,0.47652784017479155,0.9258662839699285,downright
0.6735007728546312,0.7465461323292678,0.8322031960572623,0.29073283757740465,downright
0.039621595463298576,0.575793743224771,0.010951567296620612,0.1060337731342289,downleft
0.8918176503128895,0.1580682109748638,0.9581594384555908,0.22192372890778278,upright
0.017477484459019532,0.4078775926245617,0.8729136962080257,0.13375781773942275,downleft
0.46916811255847257,0.9365716720800236,0.2535902950048273,0.7153778951630952,downleft
0.4679340163745911,0.5458405111739429,0.6367809904318735,0.484763795945251,downright
0.687482183599391,0.4343036682400008,0.7607796431848464,0.8080523584722771,upright
0.3738948506895101,0.8861658842617727,0.7521203266752574,0.008698075603942534,upright
0.22706303719098775,0.6215956731831088,0.8810728747656856,0.5023418068692138,downleft
0.26126209489391916,0.9945881006202966,0.9813510004675868,0.30382759549120575,upleft
0.9962778069400349,0.18100768463288663,0.20211847748052503,0.6329766874186288,upright
0.15373726007787025,0.7439706423399577,0.4967083584835146,0.972377328429641,upright
0.1881196681529661,0.26990897817836124,0.26936153941024865,0.4630828280174186,upright
0.9661744967151854,0.6497270715282527,0.02295223380316369,0.1997472102100759,downright
0.7161450612608881,0.18567103459204337,0.013291508646985473,0.7980489164934224,downright
